Office ID,MANUFACTURER,MANFACTURINGYEAR,Name,Lat,Lon,Substation_No,Serial_No,Voltage,Capacity,FUNCTIONAL_LOC
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103014,29.96873801,40.21535024,103014,<Null>,<Null>,<Null>,4300-JSS-103014
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103052,29.96722244,40.20389674,103052,<Null>,<Null>,<Null>,4300-JSS-103052
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103059,29.9681596,40.20488085,103059,<Null>,<Null>,<Null>,4300-JSS-103059
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103110,29.96902897,40.20608912,103110,<Null>,<Null>,<Null>,4300-JSS-103110
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103085,29.97086529,40.21215414,103085,<Null>,<Null>,<Null>,4300-JSS-103085
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103008,29.97169609,40.21104973,103008,<Null>,<Null>,<Null>,4300-JSS-103008
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103003,29.97219001,40.21458449,103003,<Null>,<Null>,<Null>,4300-JSS-103003
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103005,29.9731864,40.2108773,103005,<Null>,<Null>,<Null>,4300-JSS-103005
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103009,29.97385802,40.20801975,103009,<Null>,<Null>,<Null>,4300-JSS-103009
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104022,29.97691675,40.20990309,104022,<Null>,<Null>,<Null>,4300-JSS-104022
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,180199,29.95949317,40.20500643,180199,<Null>,<Null>,<Null>,4300-JSS-180199
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123015,29.9597665,40.21038699,123015,<Null>,<Null>,<Null>,4300-JSS-123015
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123081,29.95469414,40.21520954,123081,<Null>,<Null>,<Null>,4300-JSS-123081
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123086,29.95641331,40.21262346,123086,<Null>,<Null>,<Null>,4300-JSS-123086
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123085,29.96275929,40.21551676,123085,<Null>,<Null>,<Null>,4300-JSS-123085
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123084,29.96189405,40.21544062,123084,<Null>,<Null>,<Null>,4300-JSS-123084
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103176,29.96696366,40.21380507,103176,<Null>,<Null>,<Null>,4300-JSS-103176
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103177,29.96396108,40.21131313,103177,<Null>,<Null>,<Null>,4300-JSS-103177
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103178,29.96390008,40.20949888,103178,<Null>,<Null>,<Null>,4300-JSS-103178
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103181,29.96594796,40.20955211,103181,<Null>,<Null>,<Null>,4300-JSS-103181
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103182,29.96553851,40.20791385,103182,<Null>,<Null>,<Null>,4300-JSS-103182
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103180,29.96777062,40.20896014,103180,<Null>,<Null>,<Null>,4300-JSS-103180
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103071,29.96435902,40.20357995,103071,<Null>,<Null>,<Null>,4300-JSS-103071
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103056,29.96773709,40.20353387,103056,<Null>,<Null>,<Null>,4300-JSS-103056
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104029,29.98003988,40.21026494,104029,<Null>,<Null>,<Null>,4300-JSS-104029
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103148,29.97455078,40.20624434,103148,<Null>,<Null>,<Null>,4300-JSS-103148
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103089,29.97443791,40.20570939,103089,<Null>,<Null>,<Null>,4300-JSS-103089
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103069,29.9595019,40.20510525,103069,<Null>,<Null>,<Null>,4300-JSS-103069
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103082,29.96370202,40.21210859,103082,<Null>,<Null>,<Null>,4300-JSS-103082
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123083,29.9607431,40.21808311,123083,<Null>,<Null>,<Null>,4300-JSS-123083
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103177,29.95935823,40.20465776,103177,<Null>,<Null>,<Null>,4300-JSS-103177
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,102318,29.97785526,40.20116173,102318,<Null>,<Null>,<Null>,4300-JSS-102318
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123029,29.9646138,40.21966803,123029,<Null>,<Null>,<Null>,4300-JSS-123029
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123082,29.95981133,40.2161629,123082,<Null>,<Null>,<Null>,4300-JSS-123082
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121023,29.9759036,40.21928507,121023,<Null>,<Null>,<Null>,4300-JSS-121023
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121046,29.97193663,40.22207911,121046,<Null>,<Null>,<Null>,4300-JSS-121046
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121069,29.9742976,40.21883101,121069,<Null>,<Null>,<Null>,4300-JSS-121069
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121037,29.97402804,40.21707401,121037,<Null>,<Null>,<Null>,4300-JSS-121037
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121043,29.97415594,40.21703165,121043,<Null>,<Null>,<Null>,4300-JSS-121043
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121047,29.97421234,40.21771016,121047,<Null>,<Null>,<Null>,4300-JSS-121047
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121042,29.97527613,40.21593879,121042,<Null>,<Null>,<Null>,4300-JSS-121042
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121062,29.97026221,40.21815747,121062,<Null>,<Null>,<Null>,4300-JSS-121062
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121061,29.96984176,40.2189471,121061,<Null>,<Null>,<Null>,4300-JSS-121061
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121006,29.97674815,40.21995924,121006,<Null>,<Null>,<Null>,4300-JSS-121006
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121007,29.98019083,40.22003137,121007,<Null>,<Null>,<Null>,4300-JSS-121007
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121024,29.97740621,40.21997685,121024,<Null>,<Null>,<Null>,4300-JSS-121024
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121065,29.97494579,40.21657099,121065,<Null>,<Null>,<Null>,4300-JSS-121065
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121052,29.97402085,40.21627104,121052,<Null>,<Null>,<Null>,4300-JSS-121052
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121041,29.97443442,40.21621568,121041,<Null>,<Null>,<Null>,4300-JSS-121041
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104046,29.98045163,40.20901036,104046,<Null>,<Null>,<Null>,4300-JSS-104046
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104058,29.9782854,40.20788492,104058,<Null>,<Null>,<Null>,4300-JSS-104058
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104047,29.97985084,40.21306149,104047,<Null>,<Null>,<Null>,4300-JSS-104047
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104053,29.9776477,40.2125915,104053,<Null>,<Null>,<Null>,4300-JSS-104053
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104064,29.97701008,40.21273479,104064,<Null>,<Null>,<Null>,4300-JSS-104064
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104024,29.97842139,40.20583217,104024,<Null>,<Null>,<Null>,4300-JSS-104024
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104042,29.97881087,40.2050413,104042,<Null>,<Null>,<Null>,4300-JSS-104042
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104013,29.97988312,40.20593468,104013,<Null>,<Null>,<Null>,4300-JSS-104013
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104002,29.9804736,40.20666026,104002,<Null>,<Null>,<Null>,4300-JSS-104002
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104020,29.98020232,40.21193888,104020,<Null>,<Null>,<Null>,4300-JSS-104020
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121010,29.97779955,40.21869147,121010,<Null>,<Null>,<Null>,4300-JSS-121010
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121008,29.98019213,40.21711665,121008,<Null>,<Null>,<Null>,4300-JSS-121008
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103057,29.96921518,40.20361628,103057,<Null>,<Null>,<Null>,4300-JSS-103057
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103126,29.97030297,40.20356738,103126,<Null>,<Null>,<Null>,4300-JSS-103126
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103072,29.97303797,40.20265033,103072,<Null>,<Null>,<Null>,4300-JSS-103072
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104015,29.97799646,40.20375268,104015,<Null>,<Null>,<Null>,4300-JSS-104015
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,104043,29.97598449,40.20523449,104043,<Null>,<Null>,<Null>,4300-JSS-104043
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121056,29.97224581,40.22208785,121056,<Null>,<Null>,<Null>,4300-JSS-121056
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,123043,29.9642776,40.21372263,123043,<Null>,<Null>,<Null>,4300-JSS-123043
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103081,29.96583493,40.20347332,103081,<Null>,<Null>,<Null>,4300-JSS-103081
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,103360,29.97384961,40.20370068,103360,<Null>,<Null>,<Null>,4300-JSS-103360
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,NOT AVAILABLE,29.97764708,40.21265892,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,128217,29.95038016,40.19842108,128217,<Null>,<Null>,<Null>,4300-JSS-128217
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,128231,29.95176928,40.1959166,128231,<Null>,<Null>,<Null>,4300-JSS-128231
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,101137,29.96998702,40.19173886,101137,<Null>,<Null>,<Null>,4300-JSS-101137
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121068,29.96796178,40.21613911,121068,<Null>,<Null>,<Null>,4300-JSS-121068
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,121060,29.96902982,40.21615159,121060,<Null>,<Null>,<Null>,4300-JSS-121060
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118106,29.96273625,40.25268286,118106,<Null>,<Null>,<Null>,4300-JSS-118106
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136024,29.92889277,40.27598085,136024,<Null>,<Null>,<Null>,4300-JSS-136024
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136024,29.92893894,40.27598141,136024,<Null>,<Null>,<Null>,4300-JSS-136024
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,NOT AVAILABLE,29.93583963,40.23317025,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122055,29.96501557,40.2230525,122055,<Null>,<Null>,<Null>,4300-JSS-122055
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122056,29.96095879,40.22319636,122056,<Null>,<Null>,<Null>,4300-JSS-122056
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118255,29.93821123,40.27594299,118255,<Null>,<Null>,<Null>,4300-JSS-118255
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118133,29.95095673,40.27411051,118133,<Null>,<Null>,<Null>,4300-JSS-118133
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118253,29.95098999,40.27335516,118253,<Null>,<Null>,<Null>,4300-JSS-118253
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118111,29.95776941,40.27228265,118111,<Null>,<Null>,<Null>,4300-JSS-118111
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118196,29.96350198,40.23895695,118196,<Null>,<Null>,<Null>,4300-JSS-118196
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122007,29.9507524,40.22689011,122007,<Null>,<Null>,<Null>,4300-JSS-122007
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136076,29.92852022,40.24265478,136076,<Null>,<Null>,<Null>,4300-JSS-136076
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136096,29.93285216,40.24117989,136096,<Null>,<Null>,<Null>,4300-JSS-136096
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136075,29.93585058,40.23966846,136075,<Null>,<Null>,<Null>,4300-JSS-136075
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136062,29.93738332,40.23937459,136062,<Null>,<Null>,<Null>,4300-JSS-136062
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136071,29.93652633,40.23592789,136071,<Null>,<Null>,<Null>,4300-JSS-136071
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136065,29.93536561,40.2313844,136065,<Null>,<Null>,<Null>,4300-JSS-136065
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136037,29.93255412,40.23187519,136037,<Null>,<Null>,<Null>,4300-JSS-136037
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136121,29.93025724,40.23263328,136121,<Null>,<Null>,<Null>,4300-JSS-136121
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136028,29.9301336,40.23267178,136028,<Null>,<Null>,<Null>,4300-JSS-136028
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136085,29.92717346,40.23368404,136085,<Null>,<Null>,<Null>,4300-JSS-136085
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136021,29.92440603,40.23468696,136021,<Null>,<Null>,<Null>,4300-JSS-136021
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136066,29.92387835,40.23477567,136066,<Null>,<Null>,<Null>,4300-JSS-136066
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136045,29.92240654,40.23615836,136045,<Null>,<Null>,<Null>,4300-JSS-136045
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136011,29.92160957,40.23551201,136011,<Null>,<Null>,<Null>,4300-JSS-136011
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136056,29.91795518,40.23668376,136056,<Null>,<Null>,<Null>,4300-JSS-136056
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118160,29.95410685,40.27464336,118160,<Null>,<Null>,<Null>,4300-JSS-118160
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136070,29.93584806,40.23322808,136070,<Null>,<Null>,<Null>,4300-JSS-136070
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118012,29.95817925,40.25996312,118012,<Null>,<Null>,<Null>,4300-JSS-118012
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118048,29.94908856,40.27730198,118048,<Null>,<Null>,<Null>,4300-JSS-118048
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118252,29.94385047,40.27471515,118252,<Null>,<Null>,<Null>,4300-JSS-118252
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118223,29.94363489,40.27736965,118223,<Null>,<Null>,<Null>,4300-JSS-118223
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118053,29.94084346,40.28333111,118053,<Null>,<Null>,<Null>,4300-JSS-118053
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118121,29.93981585,40.28190636,118121,<Null>,<Null>,<Null>,4300-JSS-118121
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118060,29.9380718,40.28190191,118060,<Null>,<Null>,<Null>,4300-JSS-118060
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136059,29.92968491,40.28242243,136059,<Null>,<Null>,<Null>,4300-JSS-136059
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118096,29.93876763,40.27628168,118096,<Null>,<Null>,<Null>,4300-JSS-118096
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118118,29.94272726,40.25956211,118118,<Null>,<Null>,<Null>,4300-JSS-118118
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118056,29.94801423,40.26137498,118056,<Null>,<Null>,<Null>,4300-JSS-118056
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118054,29.95721297,40.25375635,118054,<Null>,<Null>,<Null>,4300-JSS-118054
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118073,29.96297863,40.25182796,118073,<Null>,<Null>,<Null>,4300-JSS-118073
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118010,29.96165833,40.25307641,118010,<Null>,<Null>,<Null>,4300-JSS-118010
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,120119,29.96578482,40.23102265,120119,<Null>,<Null>,<Null>,4300-JSS-120119
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122003,29.95989462,40.22965023,122003,<Null>,<Null>,<Null>,4300-JSS-122003
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122002,29.95958841,40.22564023,122002,<Null>,<Null>,<Null>,4300-JSS-122002
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,SA3-T9,29.96223835,40.22614933,SA3-T9,<Null>,<Null>,<Null>,<Null>
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122034,29.95403239,40.23258389,122034,<Null>,<Null>,<Null>,4300-JSS-122034
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122001,29.95968978,40.22466999,122001,<Null>,<Null>,<Null>,4300-JSS-122001
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122011,29.96115736,40.22478046,122011,<Null>,<Null>,<Null>,4300-JSS-122011
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122052,29.95367295,40.23188789,122052,<Null>,<Null>,<Null>,4300-JSS-122052
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122053,29.95193184,40.22612339,122053,<Null>,<Null>,<Null>,4300-JSS-122053
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122054,29.94995285,40.22844426,122054,<Null>,<Null>,<Null>,4300-JSS-122054
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,122035,29.94864409,40.23713117,122035,<Null>,<Null>,<Null>,4300-JSS-122035
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136023,29.92583764,40.23404119,136023,<Null>,<Null>,<Null>,4300-JSS-136023
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136019,29.92363446,40.24127796,136019,<Null>,<Null>,<Null>,4300-JSS-136019
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136049,29.92278094,40.2388097,136049,<Null>,<Null>,<Null>,4300-JSS-136049
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136032,29.92426999,40.2469239,136032,<Null>,<Null>,<Null>,4300-JSS-136032
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136034,29.92423265,40.24836541,136034,<Null>,<Null>,<Null>,4300-JSS-136034
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136036,29.92467627,40.25000691,136036,<Null>,<Null>,<Null>,4300-JSS-136036
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136035,29.92602232,40.24959704,136035,<Null>,<Null>,<Null>,4300-JSS-136035
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136033,29.92539007,40.24803825,136033,<Null>,<Null>,<Null>,4300-JSS-136033
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,131031,29.92534639,40.24658266,131031,<Null>,<Null>,<Null>,4300-JSS-131031
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,118269,29.95059008,40.27735108,118269,<Null>,<Null>,<Null>,4300-JSS-118269
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136124,29.92633696,40.24775571,136124,<Null>,<Null>,<Null>,4300-JSS-136124
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136069,29.92929184,40.24634225,136069,<Null>,<Null>,<Null>,4300-JSS-136069
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,136024,29.92898747,40.27598245,136024,<Null>,<Null>,<Null>,4300-JSS-136024
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,125091,29.95226439,40.13993275,125091,<Null>,<Null>,<Null>,4300-JSS-125091
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112571,29.95940366,40.13559293,112571,<Null>,<Null>,<Null>,4300-JSS-112571
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112299,29.97790278,40.14253008,112299,<Null>,<Null>,<Null>,4300-JSS-112299
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,112386,29.96537352,40.14078984,112386,<Null>,<Null>,<Null>,4300-JSS-112386
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,167281,29.84077501,40.17998025,167281,<Null>,<Null>,<Null>,4300-JSS-167281
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,167280,29.84442333,40.18187738,167280,<Null>,<Null>,<Null>,4300-JSS-167280
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,167287,29.90702314,40.16425012,167287,<Null>,<Null>,<Null>,4300-JSS-167287
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,167286,29.90844784,40.16524021,167286,<Null>,<Null>,<Null>,4300-JSS-167286
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169210,29.80522497,40.09226538,169210,<Null>,<Null>,<Null>,4300-JSS-169210
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,125120,29.95120221,40.15326011,125120,<Null>,<Null>,<Null>,4300-JSS-125120
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,132046,29.92831976,40.17510353,132046,<Null>,<Null>,<Null>,4300-JSS-132046
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169034,29.83734249,39.996017,169034,<Null>,<Null>,<Null>,4300-JSS-169034
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169054,29.77575013,40.02688286,169054,<Null>,<Null>,<Null>,4300-JSS-169054
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,NOT AVAILABLE,29.79073561,40.01252651,NOT AVAILABLE,<Null>,<Null>,<Null>,<Null>
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169167,29.79217751,40.01111934,169167,<Null>,<Null>,<Null>,4300-JSS-169167
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169239,29.80203059,40.03357185,169239,<Null>,<Null>,<Null>,4300-JSS-169239
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,167081,29.8449189,40.17602846,167081,<Null>,<Null>,<Null>,4300-JSS-167081
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169253,29.79981365,40.06630838,169253,<Null>,<Null>,<Null>,4300-JSS-169253
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169234,29.7962874,40.07560506,169234,<Null>,<Null>,<Null>,4300-JSS-169234
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169240,29.79727963,40.07677167,169240,<Null>,<Null>,<Null>,4300-JSS-169240
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169241,29.79812348,40.07870826,169241,<Null>,<Null>,<Null>,4300-JSS-169241
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169209,29.79842189,40.07568703,169209,<Null>,<Null>,<Null>,4300-JSS-169209
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169046,29.79772669,40.08606822,169046,<Null>,<Null>,<Null>,4300-JSS-169046
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169242,29.80025441,40.07780998,169242,<Null>,<Null>,<Null>,4300-JSS-169242
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169246,29.80288378,40.07790917,169246,<Null>,<Null>,<Null>,4300-JSS-169246
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169217,29.80930885,40.08233761,169217,<Null>,<Null>,<Null>,4300-JSS-169217
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,162070,29.80180862,40.09305775,162070,<Null>,<Null>,<Null>,4300-JSS-162070
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,162071,29.8030752,40.0965597,162071,<Null>,<Null>,<Null>,4300-JSS-162071
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169192,29.80696421,40.09456112,169192,<Null>,<Null>,<Null>,4300-JSS-169192
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169102,29.80666254,40.10035344,169102,<Null>,<Null>,<Null>,4300-JSS-169102
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169041,29.80933493,40.10080771,169041,<Null>,<Null>,<Null>,4300-JSS-169041
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169113,29.80853946,40.10477736,169113,<Null>,<Null>,<Null>,4300-JSS-169113
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169052,29.81006136,40.10713224,169052,<Null>,<Null>,<Null>,4300-JSS-169052
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169176,29.81218099,40.10149097,169176,<Null>,<Null>,<Null>,4300-JSS-169176
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169116,29.81444012,40.09929759,169116,<Null>,<Null>,<Null>,4300-JSS-169116
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169059,29.81445935,40.10250376,169059,<Null>,<Null>,<Null>,4300-JSS-169059
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169112,29.81596272,40.10134136,169112,<Null>,<Null>,<Null>,4300-JSS-169112
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169156,29.81443217,40.10448312,169156,<Null>,<Null>,<Null>,4300-JSS-169156
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169204,29.81643025,40.10633456,169204,<Null>,<Null>,<Null>,4300-JSS-169204
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169125,29.81158285,40.10931708,169125,<Null>,<Null>,<Null>,4300-JSS-169125
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169250,29.81278544,40.10997103,169250,<Null>,<Null>,<Null>,4300-JSS-169250
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169092,29.81615181,40.10976559,169092,<Null>,<Null>,<Null>,4300-JSS-169092
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169050,29.8159072,40.11288111,169050,<Null>,<Null>,<Null>,4300-JSS-169050
Sakaka Office مكتب خدمات سكاكا,<Null>,<Null>,169030,29.81743453,40.11406011,169030,<Null>,<Null>,<Null>,4300-JSS-169030
