Office,التجهيز,Subscription,Breaker,consumption,x,y
3410,5001288444,33010293350,160,11843.13,40.2293628,30.0399805
3440,5007944948,33120196380,100,11835.9,38.40401612,30.45383454
3410,5001287703,33010248739,200,11834,40.3018,29.81435
3440,5010920257,3120311365,150,11765.53,38.13323669,30.36614734
3410,5001316733,33010491964,200,11675.6,40.0691839,29.88765104
3440,5008921766,33120231729,50,11664.48,38.31240371,30.45484539
3430,5001373963,33110325581,160,11622.73,37.70223317,30.98795069
3440,5008674773,33120224798,150,11607.63,38.27958522,30.4199975
3410,5001301549,33010458351,160,11580.75,40.27475582,29.82606553
3440,5001357353,33120153159,100,11578.04,38.16890203,30.45745478
3410,5001307043,33010110709,160,11547.66,40.17583538,29.83876142
3440,5009495869,33120251811,40,11516.45,38.28471,30.41583
3420,5001330156,33060089256,200,11515.6,39.55431976,29.82601535
3440,5001402108,33120143125,100,11462.1,38.20904072,30.43655834
3410,5001228572,33010096708,160,11460.49,40.30642,30.16124
3410,5001231584,33010114584,300,11397,40.21547357,30.24825255
3440,5009914917,3120266081,70,11396.93,38.71658,30.33328
3430,5009780308,3110471795,30,11375.09,37.68476813,31.00182024
3410,5001228247,33010051288,160,11242.55,40.26797943,30.00099476
3420,5001321211,33060131547,100,11230.8,39.3041374,29.90167739
3420,5001315795,33060023129,200,11134.8,39.77461073,29.91412474
3410,5001231552,33010114566,300,11085.6,40.21869178,30.24355092
3440,5001423275,33120031227,150,11083.41,37.93180321,30.72911775
3440,5010420258,3120286772,70,11074.93,38.2844,30.4156
3440,5011229321,3120325290,70,11064.28,38.18875092,30.48673941
3410,5001284172,33010321561,200,11057.2,40.04183889,29.94254545
3410,5001271610,33010122021,160,11038.15,40.22863921,30.05771209
3420,5001283649,33060123699,300,11014.2,39.48520258,29.89556164
3410,5001301543,33010251618,160,10995.88,40.12605969,30.02476192
3420,5001302616,33060035818,500,10983,39.7865,29.8733
3440,5008000895,33120198517,100,10930,38.21061694,30.32401753
3440,5001377035,33120139651,160,10920.52,38.29189053,30.48365222
3410,5001306316,33010207253,160,10898.59,40.06913836,29.98748998
3420,5001319196,33060071242,200,10886.8,39.5595,29.8274
3410,5001284476,33010410993,150,10871.92,40.30261423,29.94088644
3440,5001397236,33120158951,250,10827.6,38.13016518,30.37193415
3440,5001414801,33120144632,160,10820.1,38.18702828,30.53673568
3430,5011137914,3110533083,250,10753.5,37.65509533,31.10305688
3440,5001349210,33120071124,200,10752.8,38.18237566,30.46968446
3440,5001427111,33120065815,150,10743.2,38.29436304,30.4560291
3440,5001409854,33120095331,200,10732,38.19593271,30.53183457
3410,5001314873,33010342338,100,10729.81,40.2526036,30.11574863
3410,5001301187,33010295971,100,10726.74,40.17134683,30.03110069
3410,5001294971,33010352503,100,10709.14,40.10288299,29.82808732
3430,5008182560,33110399191,300,10631.4,37.3639907,31.31794272
3410,5001295097,33010456821,100,10576.79,40.06414478,29.8773246
3440,5001390559,33120141695,160,10574.98,38.15697464,30.55529662
3410,5001287006,33010426385,160,10548.56,40.36380376,30.11844162
3410,5001306014,33010459690,100,10547.71,40.28466155,29.84054186
3410,5009776524,3010958107,100,10493.2,40.11176815,30.00987992
3410,5007871211,33010675792,160,10475.25,40.33445555,29.94026054
3420,5001283401,33060108441,150,10448.6,39.84006968,29.91494809
3440,5001846654,33120187077,160,10422.79,38.15717314,30.58083256
3420,5001332765,33060104871,200,10408,39.7167,29.7611
3420,5010787723,3060242724,100,10388.92,39.615,29.8541
3420,5001319567,33060071510,150,10327.97,39.5681,29.8214
3440,5001381207,33120123875,150,10319.44,38.265,30.5153
3440,5001853427,33120188181,100,10318.67,38.14858539,30.47764593
3440,5008664630,33120224546,100,10317.34,38.22663,30.43968
3410,5001302317,33010325088,100,10301.2,40.05127266,29.9224001
3410,5010600826,3011036393,100,10285.43,40.2092,29.9672
3410,5001316742,33010491973,100,10276.6,40.0027,29.9131
3410,5001284770,33010350643,200,10268.4,40.30569828,29.81318054
3410,5008914957,33010777139,40,10266.27,40.36064,30.03592
3440,5001349060,33120167861,160,10221.33,38.18745066,30.52888267
3410,5001231701,33010130176,100,10219.08,40.42221,29.84453
3430,5001367197,33110361990,60,10212.71,37.65885849,31.0798293
3440,5001443227,33120132005,200,10188.8,38.19387709,30.53388012
3440,5004130640,33120191651,150,10188.74,38.26582429,30.50449186
3440,5011242256,3120320622,100,10182.87,38.2216,30.51938
3440,5001431214,33120066438,200,10177.6,38.31945979,30.46078582
3420,5001333124,33060107523,600,10108.8,38.8216329,29.73085507
3420,5001304172,33060096789,150,10096.79,39.8378008,29.83106399
3410,5001290730,33010322569,160,9993.59,40.11650032,30.05415401
3440,5001415439,33120096188,300,9963.6,38.20252158,30.46973001
3420,5010311784,3060232451,100,9890.78,39.44003357,29.84105138
3440,5001443230,33120148874,160,9878.03,38.71578344,30.30903992
3410,5001318857,33010402534,100,9862.65,40.26861959,29.81858932
3410,5001308494,33010644268,100,9853.78,40.10691125,29.84032952
3410,5001270842,33010452634,100,9824.83,40.41512442,29.8867374
3420,5009359943,33060212879,200,9820.4,39.7113,29.7881
3430,5010367499,3110491804,70,9808.22,37.6444,31.0506
3440,5001386483,33120141050,200,9806.8,38.31708166,30.45464133
3410,5001284024,33010410714,100,9755.63,40.02132162,29.80236968
3410,5008074344,33010695839,100,9705.14,40.09674193,29.8274674
3410,5001275257,33010333956,100,9689.21,40.15475221,30.0403162
3420,5011301601,3060254565,200,9683.2,39.287,29.9047
3440,5008185986,33120206557,100,9658.33,38.20116409,30.56678934
3440,5007996132,33120198830,100,9645.34,38.31868775,30.49755605
3410,5001287687,33010455411,100,9601.89,40.44342149,29.79059173
3420,5001327389,33060059005,300,9570,39.58723389,29.82040772
3410,5001300005,33010324161,100,9569.62,40.04425001,29.92309382
3420,5001327039,33060058680,200,9561.2,39.5805,29.8411
3440,5011847069,3120344581,150,9554.73,38.4223,30.3977
3440,5001446110,33120052497,150,9525.33,38.26430786,30.49795337
3440,5001397080,33120142530,200,9523.6,38.24359782,30.52740592
3420,5010349793,3060233304,125,9515.94,39.78118203,29.93189245
3440,5001445881,33120082576,60,9501.63,38.24935384,30.47139517
3410,5001252298,33010118117,160,9500.5,40.44316699,29.79567949
3440,5001339870,33120134387,200,9466.4,38.73347087,30.28058414
3410,5011616710,3011131632,70,9463.25,40.46153526,29.79428118
3410,5008151786,33010702586,100,9460.09,40.32160563,29.84398502
3410,5001325712,33010331076,100,9455.89,40.04480532,29.91069286
3420,5009872728,3060222436,160,9455.03,39.5357,29.8452
3410,5001308693,33010520242,100,9447.99,40.13903869,30.07649847
3410,5001284758,33010350634,200,9444,40.3108692,29.81413292
3420,5008316647,33060186859,160,9417.89,39.43563158,29.8345217
3430,5001410429,33110368936,160,9405.08,37.39484425,31.31335887
3410,5001285314,33010365842,100,9381.87,40.26890968,30.29678261
3430,5001350608,33110193535,300,9360.6,37.68530201,31.38736827
3410,5001236587,33010081465,60,9288.85,40.11569972,30.0090977
3410,5008502768,33010732137,100,9254.9,40.27159391,30.10471403
3420,5001333065,33060106938,200,9236.4,39.52098827,29.86640565
3410,5010638572,3011041796,150,9230.78,40.2579858,29.86044205
3420,5001310336,33060098166,200,9228.8,39.76817988,29.9325177
3430,5008268992,33110400720,100,9194.57,37.71350285,30.98351252
3440,5001389918,33120141309,200,9168.4,38.15753291,30.55539397
3410,5001305912,33010354769,160,9148.12,40.18792382,30.09603664
3410,5001314100,33010416736,160,9145.58,40.28615364,30.07265228
3410,5001231601,33010114593,800,9144,40.21972268,30.23698014
3420,5011538378,3060260965,70,9132.3,39.44419257,29.83482016
3440,5010790932,3120302750,100,9117.97,38.14829556,30.56801489
3410,5001248217,33010212389,60,9116.48,40.16560827,30.01553668
3440,5001458298,33120084893,200,9093.2,38.27491813,30.50011654
3430,5001337117,33110191595,100,9082.26,37.67138113,31.02607611
3440,5001859746,33120188511,100,9072.94,38.29883467,30.45490857
3410,5010399744,3011012669,100,9070.57,40.2778927,29.8145837
3410,5001253167,33010083414,100,9069.54,40.16270098,29.98924379
3420,5001316180,33060070568,200,9062.8,39.5687541,29.81752805
3410,5001284647,33010441210,200,9061.2,40.18848575,30.0718146
3410,5001284745,33010335441,160,9060.49,40.41046803,29.86407308
3410,5001285283,33010124553,160,9038.1,40.09888851,30.00991477
3430,5001385107,33110082723,100,9009.36,37.35779,31.2995
3410,5011687595,3011140014,100,8997.69,40.0467,29.8488
3430,5007922749,33110384457,60,8957.57,37.67003281,31.07643866
3410,5010316798,3011005379,70,8947.44,40.4786,29.7217
3410,5001301527,33010251609,100,8940.57,40.16068342,30.02518299
3420,5001307935,33060127910,300,8933.4,39.49137931,29.89355473
3410,5001260150,33010274069,400,8924.8,40.36474826,30.13250662
3440,5001443359,33120132079,160,8923.85,38.74188664,30.28658115
3410,5008365100,33010719485,160,8921.67,40.26177763,30.3021747
3410,5001292331,33010366975,200,8896.8,40.23707699,30.2168878
3440,5001439222,33120099279,150,8894.03,38.39669328,30.41431695
3420,5001316816,33060129899,300,8893.8,39.89314657,29.7850481
3440,5001352854,33120184530,100,8871.98,38.09652244,30.56321203
3430,5001370678,33110276119,150,8869.86,37.60448682,31.09389472
3430,5001362161,33110162726,150,8857.09,37.52636301,31.24373002
3440,5009089684,33120237606,100,8835.55,38.19347815,30.45489623
3440,5001406418,33120143869,150,8829.1,37.90127643,30.8701135
3410,5001322471,33010602787,100,8827.47,40.36234,30.13189
3410,5001265091,33010134872,200,8804.4,40.09199785,29.97880239
3430,5001405003,33110185669,125,8781.5,37.59846518,31.10074384
3410,5001305760,33010252384,160,8765.52,40.14784899,30.00604394
3410,5001304416,33010339969,150,8746.43,40.33394814,29.80629897
3410,5001316946,33010645953,100,8745.03,40.1186753,29.84055004
3440,5009189649,33120241654,100,8735.34,38.22071,30.54891
3440,5001422804,33120048529,300,8734.59,38.10167619,30.56749626
3440,5008542441,33120219500,100,8729.18,38.41914478,30.40370654
3410,5001303781,33010458511,100,8721.52,40.11083044,30.10613177
3430,5001851592,33110360830,150,8591.33,37.55652051,31.25740793
3440,5010172670,3120277488,70,8590.93,38.42001,30.40207
3420,5008518339,33060192266,70,8584.63,39.45456525,29.8297447
3410,5001301429,33010458271,100,8574.99,40.0556449,29.88205411
3410,5008122447,33010701346,160,8536.28,40.37641334,29.83810609
3430,5001434905,33110372438,100,8526.11,37.57072594,31.20786249
3440,5001357188,33120136800,100,8525.45,38.28271,30.4807
3430,5001434828,33110333851,160,8511.05,37.6491942,31.06919413
3410,5001287621,33010322489,160,8502.27,40.15783478,30.0426652
3430,5010980618,3110521780,70,8491.3,37.7019,30.9933
3410,5010008653,3010972723,160,8488.01,40.42319955,29.95115108
3440,5008156569,33120204516,70,8483.05,38.75633798,30.28855783
3410,5001330174,33010620112,60,8474.6,40.39325063,30.02835943
3430,5001394126,33110328467,160,8450.1,37.52899978,31.22271363
3410,5009220882,33010910669,100,8436.35,40.1144,29.9766
3410,5001298718,33010502674,160,8426.73,40.44220332,29.7508658
3410,5001307279,33010093751,100,8422.33,40.31707,30.14889
3440,5011731531,3120342085,40,8414.09,38.27610949,30.52070593
3410,5008411905,33010725661,150,8391.08,40.27839296,30.00315166
3430,5001390204,33110327951,30,8383.38,37.60676671,31.07244474
3410,5008441754,33010727610,70,8354.84,40.06087318,29.87711333
3440,5001373782,33120106346,200,8350.4,38.32702288,30.45917346
3410,5008709452,33010754143,100,8319.09,40.0815713,29.88444005
3410,5001268242,33010378279,150,8310.49,40.24801978,30.08687566
3440,5009401411,33120249376,70,8307.24,38.217,30.5437
3410,5008346632,33010718521,70,8289.58,40.34971631,30.06247069
3440,5008049151,33120200366,200,8282.8,38.29213534,30.45778984
3410,5001285598,33010455369,100,8253.73,40.3580435,30.08641087
3440,5012071619,3120352386,150,8236.66,38.09623683,30.61339622
3440,5001381503,33120156796,150,8223.16,38.3189401,30.45678128
3430,5001409608,33110218410,400,8212,37.52053368,31.22446988
3410,5001290718,33010322550,100,8203.02,40.04690066,29.91257667
3440,5001446238,33120165946,300,8186.4,38.20156009,30.55040134
3440,5011979846,3120349694,70,8146.2,38.7188,30.3771
3410,5001276638,33010320653,160,8136.27,40.14845681,30.05417283
3440,5001348809,33120135508,160,8127.81,38.2105456,30.54838759
3410,5001304657,33010459448,200,8109.6,40.30722859,29.83012774
3430,5008884751,33110436885,70,8108.56,37.5372466,31.22580602
3410,5001298530,33010108845,200,8104,40.16160222,29.98922417
3410,5001285635,33010455387,160,8091.26,40.11537549,29.94274413
3410,5008561702,33010735809,100,8084.35,40.3218,30.044
3430,5010485900,3110498823,50,8076.39,37.531,31.2131
3420,5001304758,33060035907,200,8070.4,39.7778,29.931
3440,5008971198,33120234097,150,8061.02,38.13070412,30.56471279
3410,5001283882,33010440750,100,8035.85,40.26330071,30.1036678
3410,5001295032,33010456787,100,8033.55,40.2272,29.8419
3440,5001348797,33120103193,125,8002.76,38.2251093,30.52400958
3410,5001235765,33010097438,100,7997.32,40.1587,29.9794
3410,5001282182,33010454577,160,7995.56,40.20387766,30.03965528
3440,5001370188,33120122180,100,7994.36,38.23901303,30.54137825
3410,5001230670,33010146247,100,7970.11,40.42895747,29.82280354
3410,5001248196,33010117316,100,7952.11,40.0986,30.0197
3420,5010964636,3060246213,100,7943.53,39.44938979,29.83277026
3410,5009686860,3010950969,70,7902.45,40.41588671,30.04629946
3420,5001287233,33060079895,160,7884.51,39.52062929,29.86014279
3410,5001320953,33010631009,30,7877.23,40.12769,29.84977
3410,5001264871,33010134756,200,7869.2,40.13191031,29.8775496
3410,5001306913,33010110244,200,7861.2,40.3055156,30.23599111
3410,5011008197,3011079292,125,7857.61,40.3461,29.9619
3430,5001427612,33110300822,160,7857.58,37.37787415,31.26849379
3430,5011328269,3110537181,100,7856.06,37.68174678,31.06755294
3430,5001421094,33110171181,200,7837.6,37.48590094,31.27799096
3430,5001415320,33110315594,400,7818.4,37.5758769,31.09929109
3430,5009262818,33110455067,70,7818.25,37.55771023,31.19397675
3420,5008936223,33060203898,200,7799.6,39.46912255,29.89347443
3440,5008311995,33120209853,150,7788.66,38.2362092,30.41856341
3410,5001324242,33010480011,160,7745.93,41.58959484,29.18225912
3410,5001311379,33010521419,100,7743.22,40.13751803,30.0072013
3410,5001292079,33010366831,100,7730.51,40.45431495,29.7937868
3420,5001316660,33060114831,200,7717.2,39.88941,29.82022
3410,5001228327,33010129980,150,7705.14,40.08058839,29.98239685
3420,5001854959,33060171515,300,7666.2,39.55646922,29.86230263
3420,5001335556,33060137952,300,7646.4,39.74987057,29.83475972
3440,5010986127,3120317171,100,7644.69,38.73299345,30.30711607
3420,5001295476,33060095208,300,7624.8,39.558,29.8682
3410,5001300398,33010443706,500,7606.4,40.35377148,29.81665907
3420,5001283357,33060123456,150,7603.92,39.59321697,29.8317655
3440,5001406000,33120127060,200,7589.2,38.28355782,30.487584
3410,5001290302,33010138595,200,7586.8,40.12684734,29.87875045
3410,5001332384,33010635269,160,7582.77,40.32825912,29.94256161
3410,5001318283,33010357911,100,7571.44,40.31439131,29.81420877
3410,5001296842,33010457318,100,7561.26,40.029,29.9086
3410,5001224529,33010096154,100,7554.84,40.2344473,29.81064746
3410,5001231249,33010146621,100,7553.51,40.39423278,30.05446299
3410,5001302245,33010281420,100,7551.2,40.10047307,30.06969289
3410,5001272642,33010424415,100,7534.38,40.40831038,30.0497985
3410,5001268554,33010438690,100,7517.87,40.40872948,30.0663717
3440,5010911144,3120314044,70,7491.09,38.32233554,30.49291751
3410,5001301132,33010458075,100,7487.6,40.12644721,30.12278697
3410,5001306610,33010207450,200,7477.6,40.1593,29.7933
3410,5001281570,33010137490,100,7469.4,40.18608557,29.85292728
3410,5008637264,33010745458,150,7446.71,40.28303753,29.80980024
3440,5001427184,33120065851,150,7444.26,38.18827198,30.4471842
3410,5010515760,3011023143,70,7443.68,40.41940298,29.86503215
3410,5001322161,33010329944,160,7415.05,40.26268351,29.80915051
3410,5001278714,33010621989,60,7398.96,40.26618998,30.27139261
3430,5001352906,33110290314,200,7394.4,37.57203944,31.10475087
3410,5001301791,33010518914,100,7385.93,40.15426458,30.08763424
3430,5001435732,33110205430,200,7383.2,37.40936401,31.29868664
3410,5007934338,33010679174,100,7382.22,40.10146149,29.81215316
3440,5001434848,33120147509,60,7381.46,38.06706679,30.61830505
3410,5009476495,33010936226,100,7381.45,40.30820142,30.19554747
3410,5008662740,33010749751,100,7374.49,40.15845786,30.0423844
3410,5001301299,33010458182,100,7368.63,40.41045658,30.06298968
3410,5001324284,33010480085,100,7337.07,41.59532722,29.17815817
3440,5011893461,3120345523,400,7297.6,38.41873167,30.37412175
3440,5001335853,33120149915,100,7296.97,38.22325263,30.51498194
3410,5011648910,3011135201,125,7287.87,40.17672373,30.23507271
3410,5008482969,33010731013,70,7263.43,40.25248177,30.16032089
3420,5001330611,33060028528,200,7255.6,39.87432,29.77526
3410,5008301384,33010713098,50,7224.61,40.4107851,30.05361514
3410,5001308712,33010445148,100,7220.11,40.28679491,30.05252027
